phone,gender,age,state,region,income,incomeGroup,maritalStatus,employment,education,ethnicity,hispanic,product_purchased
,Male,36,KENTUCKY,South,"$90,000 to $94,999","$75,000 to $99,999",Married,Self-employed full-time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,47,KENTUCKY,South,"$70,000 to $74,999","$50,000 to $74,999",Married,Employed part time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,44,ILLINOIS,Midwest,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed part time,Master's or professional degree,"Black, or African American","Yes, Mexican, Mexican American, Chicano",
,Female,64,NEVADA,West,"$250,000 and above","$150,000 or more","Single, never married",Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,37,GEORGIA,South,"$70,000 to $74,999","$50,000 to $74,999","Separated, divorced or widowed",Employed full time,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,41,GEORGIA,South,"$125,000 to $149,999","$125,000 to $149,999","Single, never married",Self-employed full-time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,36,TEXAS,South,"$200,000 to $249,999","$150,000 or more",Married,Employed part time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,50,NORTH CAROLINA,South,"$60,000 to $64,999","$50,000 to $74,999",Married,Employed full time,"Completed some college, but no degree",American Indian or Alaska Native,"No, not of Hispanic, Latino, or Spanish origin",
,Male,55,SOUTH CAROLINA,South,"$200,000 to $249,999","$150,000 or more","Single, never married",Self-employed full-time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,62,MISSOURI,Midwest,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Master's or professional degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,44,TEXAS,South,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed full time,Master's or professional degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,54,TEXAS,South,"$50,000 to $54,999","$50,000 to $74,999",Married,Temporarily unemployed,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,38,CALIFORNIA,West,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,High school graduate,Prefer not to answer,"No, not of Hispanic, Latino, or Spanish origin",
,Female,56,OHIO,Midwest,"$90,000 to $94,999","$75,000 to $99,999","Single, never married",Self-employed part-time,"Completed some college, but no degree",Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,59,TEXAS,West,"$85,000 to $89,999","$75,000 to $99,999",Married,Employed full time,Other post high school vocational training,Asian - Filipino,"Yes, Mexican, Mexican American, Chicano",
,Male,57,MINNESOTA,Midwest,"$70,000 to $74,999","$50,000 to $74,999",Married,Employed full time,High school graduate,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,39,NORTH CAROLINA,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Associate's degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,36,CALIFORNIA,West,"$75,000 to $79,999","$75,000 to $99,999",Married,Employed full time,Other post high school vocational training,American Indian or Alaska Native,Prefer not to answer,
,Male,64,CALIFORNIA,West,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Student,High school graduate,Asian - Asian Indian,"Yes, another Hispanic, Latino, or Spanish origin - Argentina",
,Female,59,CALIFORNIA,West,"$175,000 to $199,999","$150,000 or more",Married,Employed full time,Bachelor's degree,Asian - Filipino,"Yes, Mexican, Mexican American, Chicano",
,Female,35,CALIFORNIA,South,"$85,000 to $89,999","$75,000 to $99,999","Single, never married",Employed full time,Bachelor's degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,49,CALIFORNIA,West,"$100,000 to $124,999","$100,000 to $124,999","Separated, divorced or widowed",Employed full time,High school graduate,Asian - Filipino,"Yes, Mexican, Mexican American, Chicano",
,Female,42,CALIFORNIA,West,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,"Completed some college, but no degree",Asian - Filipino,"Yes, Mexican, Mexican American, Chicano",
,Male,41,CALIFORNIA,West,"$55,000 to $59,999","$50,000 to $74,999","Single, never married",Employed full time,"Completed some college, but no degree",Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,35,WASHINGTON,West,"$200,000 to $249,999","$150,000 or more",Domestic partnership/living with someone,Employed full time,Master's or professional degree,Prefer not to answer,Prefer not to answer,
,Male,69,NEW MEXICO,West,"$125,000 to $149,999","$125,000 to $149,999",Married,Employed full time,Master's or professional degree,Asian - Filipino,"Yes, Mexican, Mexican American, Chicano",
,Male,75,NEW YORK,Northeast,"$50,000 to $54,999","$50,000 to $74,999",Married,Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,52,NEW YORK,Northeast,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,70,MASSACHUSETTS,Northeast,"$100,000 to $124,999","$100,000 to $124,999",Married,Retired,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,60,NORTH CAROLINA,South,"$55,000 to $59,999","$50,000 to $74,999",Married,Employed full time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,36,VIRGINIA,South,"$70,000 to $74,999","$50,000 to $74,999","Single, never married",Unpaid full-time career,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,47,MAINE,Northeast,"$60,000 to $64,999","$50,000 to $74,999",Domestic partnership/living with someone,Employed part time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,45,TENNESSEE,South,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Inactive military/Veteran,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,52,ARIZONA,West,"$60,000 to $64,999","$50,000 to $74,999","Single, never married",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,43,ILLINOIS,Midwest,"$125,000 to $149,999","$125,000 to $149,999",Engaged,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,51,FLORIDA,South,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,44,NEW YORK,Northeast,"$55,000 to $59,999","$50,000 to $74,999","Separated, divorced or widowed",Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,60,NEW JERSEY,Northeast,"$200,000 to $249,999","$150,000 or more",Married,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,45,GEORGIA,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,35,WISCONSIN,Midwest,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,High school graduate,White,Prefer not to answer,
,Female,57,NEW YORK,Northeast,"$125,000 to $149,999","$125,000 to $149,999","Separated, divorced or widowed",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,55,IOWA,Midwest,"$90,000 to $94,999","$75,000 to $99,999","Single, never married",Self-employed full-time,Bachelor's degree,White,"Yes, Mexican, Mexican American, Chicano",
,Female,36,CALIFORNIA,West,"$125,000 to $149,999","$125,000 to $149,999","Single, never married",Employed part time,Bachelor's degree,White,"Yes, Mexican, Mexican American, Chicano",
,Female,46,NEW YORK,Northeast,"$70,000 to $74,999","$50,000 to $74,999",Domestic partnership/living with someone,Full-time homemaker,"Completed some college, but no degree",White,"Yes, Mexican, Mexican American, Chicano",
,Female,59,LOUISIANA,South,"$60,000 to $64,999","$50,000 to $74,999",Married,Self-employed full-time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,78,NEW YORK,Northeast,"$95,000 to $99,999","$75,000 to $99,999","Separated, divorced or widowed",Inactive military/Veteran,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,49,NEW YORK,Northeast,"$150,000 to $174,999","$150,000 or more",Married,Employed full time,Bachelor's degree,American Indian or Alaska Native,"Yes, Puerto Rican",
,Female,55,TEXAS,South,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed full time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,83,MICHIGAN,Midwest,"$65,000 to $69,999","$50,000 to $74,999",Married,Retired,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,47,FLORIDA,South,"$90,000 to $94,999","$75,000 to $99,999",Married,Employed full time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,76,TEXAS,South,"$60,000 to $64,999","$50,000 to $74,999",Married,Retired,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,37,TEXAS,South,"$75,000 to $79,999","$75,000 to $99,999","Single, never married",Employed full time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,72,GEORGIA,South,"$55,000 to $59,999","$50,000 to $74,999","Separated, divorced or widowed",Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,35,COLORADO,West,"$60,000 to $64,999","$50,000 to $74,999",Married,Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,37,OHIO,Midwest,"$80,000 to $84,999","$75,000 to $99,999",Married,Employed full time,Bachelor's degree,White,"Yes, Mexican, Mexican American, Chicano",
,Female,76,PENNSYLVANIA,Northeast,"$80,000 to $84,999","$75,000 to $99,999","Single, never married",Retired,Associate's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,78,CALIFORNIA,West,"$175,000 to $199,999","$150,000 or more","Separated, divorced or widowed",Retired,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,43,MONTANA,West,"$75,000 to $79,999","$75,000 to $99,999",Engaged,Self-employed part-time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,43,MARYLAND,South,"$200,000 to $249,999","$150,000 or more",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,52,NEW YORK,Northeast,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed full time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,76,NEW YORK,Northeast,"$85,000 to $89,999","$75,000 to $99,999",Married,Retired,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,69,NEVADA,West,"$55,000 to $59,999","$50,000 to $74,999",Married,Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,54,NEW JERSEY,Northeast,"$75,000 to $79,999","$75,000 to $99,999","Separated, divorced or widowed",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,36,NEW JERSEY,Northeast,"$65,000 to $69,999","$50,000 to $74,999",Married,Full-time homemaker,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,65,UTAH,West,"$125,000 to $149,999","$125,000 to $149,999",Married,Retired,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,63,ARIZONA,West,"$65,000 to $69,999","$50,000 to $74,999",Married,Employed part time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,67,OHIO,Midwest,"$125,000 to $149,999","$125,000 to $149,999",Married,Employed full time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,57,FLORIDA,South,"$150,000 to $174,999","$150,000 or more","Separated, divorced or widowed",Disabled,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,55,MAINE,Northeast,"$100,000 to $124,999","$100,000 to $124,999",Married,Self-employed full-time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,52,INDIANA,Midwest,"$75,000 to $79,999","$75,000 to $99,999",Married,Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,50,ALABAMA,South,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed part time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,67,KANSAS,Midwest,"$90,000 to $94,999","$75,000 to $99,999",Married,Employed full time,Associate's degree,American Indian or Alaska Native,"No, not of Hispanic, Latino, or Spanish origin",
,Male,70,NEW JERSEY,Northeast,"$100,000 to $124,999","$100,000 to $124,999",Married,Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,52,KENTUCKY,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,37,FLORIDA,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,44,TEXAS,South,"$85,000 to $89,999","$75,000 to $99,999","Separated, divorced or widowed",Employed full time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
